序列,时间,FI20108.PV,PI3011.PV,DIP1001.PV,DIP1003.PV,AICP1002.MV,AICP1003.MV,TI3013.PV,TIC3011_1.PV,TIC3011_1.SV,TIC3011_1.MV,TI3012.PV,PI3014.PV,PI-FF102.PV,PI3013.PV,TI20115.PV,DIC1001.PV,PI3001.PV,WI_SFXY1.PV
49931,2025-02-06 18:41:50,3.338867,5.298828,ON,OFF,52.984375,0,105.859375,108.203125,108.515625,73.15625,48.9375,-1.814697,-2.431152,-0.290649,16.488281,ON,0.353699,5.46875
49932,2025-02-06 18:42:00,3.337891,5.298828,ON,OFF,53.0,0,105.875,108.203125,108.515625,73.15625,49.109375,-1.811035,-2.440918,-0.287964,16.46875,ON,0.353821,5.46875
49933,2025-02-06 18:42:10,3.339355,5.298828,ON,OFF,52.992188,0,105.78125,108.203125,108.515625,73.15625,49.125,-1.808838,-2.435547,-0.288574,16.464844,ON,0.354004,5.428711
49934,2025-02-06 18:42:20,3.337891,5.300781,ON,OFF,52.960938,0,105.734375,108.203125,108.515625,73.15625,49.046875,-1.807617,-2.429688,-0.294861,16.5,ON,0.354126,0.155975
49935,2025-02-06 18:42:30,3.334961,5.300781,ON,OFF,52.96875,0,105.875,108.203125,108.515625,73.171875,48.984375,-1.812256,-2.442383,-0.29248,16.453125,ON,0.354065,0.0
49936,2025-02-06 18:42:40,3.340332,5.298828,ON,OFF,52.976563,0,105.796875,108.203125,108.515625,73.203125,48.960938,-1.813721,-2.476074,-0.290955,16.484375,ON,0.353943,0.0
49937,2025-02-06 18:42:50,3.340332,5.299805,ON,OFF,52.96875,0,105.96875,108.203125,108.515625,73.203125,48.851563,-1.81543,-2.478516,-0.289795,16.472656,ON,0.35376,3.514648
49938,2025-02-06 18:43:00,3.335938,5.300781,ON,OFF,52.96875,0,106.28125,108.203125,108.515625,73.21875,48.945313,-1.820068,-2.471191,-0.287964,16.476563,ON,0.353577,1.947998
49939,2025-02-06 18:43:10,3.338379,5.297852,ON,OFF,52.984375,0,106.4375,108.203125,108.515625,73.21875,49.078125,-1.815186,-2.461914,-0.29126,16.472656,ON,0.35376,0.149994
49940,2025-02-06 18:43:20,3.339355,5.301758,ON,OFF,52.945313,0,106.578125,108.203125,108.515625,73.21875,48.945313,-1.818115,-2.443359,-0.288879,16.507813,ON,0.353882,0.169983
49941,2025-02-06 18:43:30,3.336914,5.298828,ON,OFF,52.96875,0,106.265625,108.203125,108.515625,73.234375,48.960938,-1.810791,-2.443359,-0.29425,16.5,ON,0.353943,4.31543
49942,2025-02-06 18:43:40,3.338379,5.298828,ON,OFF,52.96875,0,106.46875,108.203125,108.515625,73.234375,48.992188,-1.820068,-2.468262,-0.287048,16.539063,ON,0.353943,4.415039
49943,2025-02-06 18:43:50,3.339355,5.299805,ON,OFF,52.984375,0,106.5,108.203125,108.515625,73.25,49.054688,-1.816406,-2.46582,-0.293091,16.464844,ON,0.354126,0.181
49944,2025-02-06 18:44:00,3.338867,5.296875,ON,OFF,53.0,0,106.3125,108.203125,108.515625,73.203125,49.0,-1.812256,-2.430176,-0.288879,16.445313,ON,0.354309,0.179993
49945,2025-02-06 18:44:10,3.338867,5.301758,ON,OFF,52.960938,0,106.734375,108.265625,108.515625,73.1875,49.039063,-1.817383,-2.439453,-0.287964,16.496094,ON,0.354797,0.078995
49946,2025-02-06 18:44:20,3.334473,5.298828,ON,OFF,52.984375,0,106.59375,108.265625,108.515625,73.1875,48.867188,-1.812744,-2.475586,-0.285583,16.484375,ON,0.355286,1.466797
49947,2025-02-06 18:44:30,3.334961,5.298828,ON,OFF,52.992188,0,106.4375,108.265625,108.515625,73.1875,48.914063,-1.813477,-2.473145,-0.283752,16.488281,ON,0.355408,3.284668
49948,2025-02-06 18:44:40,3.334473,5.298828,ON,OFF,52.984375,0,106.46875,108.265625,108.515625,73.1875,48.835938,-1.815674,-2.468262,-0.285583,16.496094,ON,0.355774,7.945313
49949,2025-02-06 18:44:50,3.33252,5.299805,ON,OFF,52.976563,0,106.4375,108.265625,108.515625,73.1875,48.835938,-1.822754,-2.475098,-0.292175,16.503906,ON,0.355957,7.942383
49950,2025-02-06 18:45:00,3.335938,5.299805,ON,OFF,52.976563,0,106.171875,108.265625,108.515625,73.203125,48.773438,-1.816406,-2.471191,-0.288879,16.4375,ON,0.356079,7.921875
49951,2025-02-06 18:45:10,3.341309,5.301758,ON,OFF,52.953125,0,106.5,108.265625,108.515625,73.203125,48.914063,-1.814697,-2.444336,-0.291565,16.496094,ON,0.356323,7.921875
49952,2025-02-06 18:45:20,3.339844,5.293945,ON,OFF,53.03125,0,106.375,108.265625,108.515625,73.203125,48.898438,-1.807129,-2.443848,-0.289795,16.5,ON,0.356262,1.073975
49953,2025-02-06 18:45:30,3.339355,5.302734,ON,OFF,52.9375,0,106.1875,108.265625,108.515625,73.21875,48.929688,-1.817383,-2.461914,-0.289185,16.507813,ON,0.356018,1.081787
49954,2025-02-06 18:45:40,3.331055,5.298828,ON,OFF,52.984375,0,106.015625,108.265625,108.515625,73.21875,48.859375,-1.821777,-2.479004,-0.292786,16.515625,ON,0.356079,1.081787
49955,2025-02-06 18:45:50,3.336426,5.297852,ON,OFF,52.992188,0,106.25,108.265625,108.515625,73.234375,48.90625,-1.817627,-2.449707,-0.289185,16.46875,ON,0.356201,4.354492
49956,2025-02-06 18:46:00,3.338379,5.300781,ON,OFF,52.96875,0,106.296875,108.265625,108.515625,73.234375,49.09375,-1.819336,-2.458496,-0.29126,16.476563,ON,0.35614,5.658203
49957,2025-02-06 18:46:10,3.336426,5.298828,ON,OFF,52.984375,0,106.609375,108.265625,108.515625,73.234375,48.882813,-1.815674,-2.456055,-0.288879,16.5,ON,0.356384,5.658203
49958,2025-02-06 18:46:20,3.339844,5.299805,ON,OFF,52.96875,0,106.734375,108.265625,108.515625,73.234375,48.90625,-1.814697,-2.436035,-0.288879,16.472656,ON,0.356506,5.608398
49959,2025-02-06 18:46:30,3.338379,5.299805,ON,OFF,52.976563,0,106.515625,108.28125,108.515625,73.171875,49.070313,-1.80249,-2.448242,-0.284058,16.472656,ON,0.356812,6.264648
49960,2025-02-06 18:46:40,3.338379,5.300781,ON,OFF,52.984375,0,106.34375,108.328125,108.515625,73.1875,49.117188,-1.813721,-2.465332,-0.285889,16.480469,ON,0.356995,7.702148
49961,2025-02-06 18:46:50,3.333496,5.296875,ON,OFF,53.007813,0,106.4375,108.328125,108.515625,73.1875,49.078125,-1.811035,-2.454102,-0.285278,16.511719,ON,0.357544,7.681641
49962,2025-02-06 18:47:00,3.337402,5.301758,ON,OFF,52.960938,0,106.625,108.328125,108.515625,73.171875,48.96875,-1.817871,-2.455566,-0.288879,16.535156,ON,0.358154,7.652344
49963,2025-02-06 18:47:10,3.344238,5.300781,ON,OFF,52.96875,0,106.25,108.328125,108.515625,73.171875,48.90625,-1.804199,-2.443359,-0.284973,16.476563,ON,0.358154,0.772949
49964,2025-02-06 18:47:20,3.341309,5.298828,ON,OFF,52.984375,0,106.546875,108.328125,108.515625,73.203125,48.953125,-1.802979,-2.427246,-0.281982,16.496094,ON,0.357544,0.181
49965,2025-02-06 18:47:30,3.340332,5.300781,ON,OFF,52.960938,0,106.421875,108.328125,108.515625,73.21875,49.015625,-1.810791,-2.442871,-0.286194,16.519531,ON,0.357056,0.169983
49966,2025-02-06 18:47:40,3.337891,5.298828,ON,OFF,52.984375,0,106.9375,108.328125,108.515625,73.234375,49.085938,-1.819336,-2.475098,-0.287964,16.476563,ON,0.356567,0.290955
49967,2025-02-06 18:47:50,3.338379,5.298828,ON,OFF,52.976563,0,106.875,108.328125,108.515625,73.25,49.0,-1.80957,-2.456543,-0.287354,16.511719,ON,0.356201,0.671997
49968,2025-02-06 18:48:00,3.339355,5.298828,ON,OFF,52.992188,0,106.921875,108.40625,108.515625,73.140625,49.0625,-1.803467,-2.453613,-0.283142,16.464844,ON,0.356201,6.177734
49969,2025-02-06 18:48:10,3.335938,5.300781,ON,OFF,52.976563,0,106.8125,108.421875,108.515625,73.171875,48.945313,-1.807617,-2.446289,-0.286194,16.476563,ON,0.35614,8.021484
49970,2025-02-06 18:48:20,3.333496,5.299805,ON,OFF,52.976563,0,106.59375,108.421875,108.515625,73.1875,48.953125,-1.818115,-2.451172,-0.289185,16.476563,ON,0.355957,8.011719
49971,2025-02-06 18:48:30,3.338379,5.297852,ON,OFF,53.0,0,106.859375,108.421875,108.515625,73.203125,49.007813,-1.816895,-2.446289,-0.288879,16.488281,ON,0.355835,7.972656
49972,2025-02-06 18:48:40,3.338379,5.301758,ON,OFF,52.960938,0,106.875,108.421875,108.515625,73.203125,49.046875,-1.811768,-2.440918,-0.29425,16.511719,ON,0.355896,7.962891
49973,2025-02-06 18:48:50,3.336426,5.297852,ON,OFF,52.992188,0,106.71875,108.421875,108.515625,73.203125,49.0625,-1.827393,-2.477051,-0.29126,16.5,ON,0.355713,7.962891
49974,2025-02-06 18:49:00,3.341309,5.303711,ON,OFF,52.945313,0,106.859375,108.421875,108.515625,73.203125,49.164063,-1.822021,-2.459961,-0.28949,16.492188,ON,0.355774,8.003906
49975,2025-02-06 18:49:10,3.338379,5.299805,ON,OFF,52.984375,0,107.046875,108.421875,108.515625,73.203125,49.085938,-1.80957,-2.443848,-0.286743,16.460938,ON,0.355774,7.982422
49976,2025-02-06 18:49:20,3.338379,5.299805,ON,OFF,52.984375,0,107.078125,108.46875,108.515625,73.203125,49.125,-1.816406,-2.477539,-0.29126,16.496094,ON,0.355896,7.667969
49977,2025-02-06 18:49:30,3.336426,5.299805,ON,OFF,52.976563,0,106.84375,108.4375,108.515625,73.203125,49.070313,-1.81543,-2.460449,-0.288879,16.449219,ON,0.356262,4.727539
49978,2025-02-06 18:49:40,3.34082,5.299805,ON,OFF,52.976563,0,106.953125,108.46875,108.515625,73.109375,48.921875,-1.818848,-2.46582,-0.290344,16.511719,ON,0.356812,0.41095
49979,2025-02-06 18:49:50,3.341309,5.300781,ON,OFF,52.96875,0,106.96875,108.484375,108.515625,73.125,48.914063,-1.817383,-2.454102,-0.287354,16.492188,ON,0.357178,0.380981
49980,2025-02-06 18:50:00,3.339844,5.299805,ON,OFF,52.96875,0,106.578125,108.5,108.515625,73.125,48.976563,-1.814697,-2.463379,-0.291565,16.488281,ON,0.357361,0.370972
49981,2025-02-06 18:50:10,3.337891,5.299805,ON,OFF,52.96875,0,106.578125,108.5,108.515625,73.109375,49.03125,-1.812744,-2.466309,-0.292786,16.480469,ON,0.357727,0.181
49982,2025-02-06 18:50:20,3.340332,5.292969,ON,OFF,53.0625,0,106.78125,108.5,108.515625,73.109375,49.03125,-1.811768,-2.451172,-0.283447,16.53125,ON,0.357971,7.911133
49983,2025-02-06 18:50:30,3.334961,5.301758,ON,OFF,52.953125,0,106.671875,108.5,108.515625,73.109375,49.09375,-1.816406,-2.435547,-0.288574,16.496094,ON,0.358032,0.871948
49984,2025-02-06 18:50:40,3.333984,5.301758,ON,OFF,52.953125,0,106.4375,108.5,108.515625,73.09375,49.070313,-1.811768,-2.453125,-0.289185,16.476563,ON,0.358459,0.871948
49985,2025-02-06 18:50:50,3.332031,5.300781,ON,OFF,52.953125,0,106.984375,108.5625,108.515625,73.046875,48.9375,-1.817627,-2.466309,-0.289185,16.476563,ON,0.358459,7.810547
49986,2025-02-06 18:51:00,3.337891,5.298828,ON,OFF,52.96875,0,106.453125,108.578125,108.515625,73.03125,48.984375,-1.817627,-2.447754,-0.285278,16.511719,ON,0.358276,7.801758
49987,2025-02-06 18:51:10,3.339844,5.301758,ON,OFF,52.9375,0,106.609375,108.59375,108.515625,73.03125,48.9375,-1.8125,-2.460449,-0.287659,16.503906,ON,0.358276,7.803711
49988,2025-02-06 18:51:20,3.336914,5.299805,ON,OFF,52.953125,0,106.59375,108.578125,108.515625,73.0625,49.164063,-1.822754,-2.439941,-0.288879,16.515625,ON,0.358398,8.097656
49989,2025-02-06 18:51:30,3.332031,5.299805,ON,OFF,52.945313,0,106.6875,108.578125,108.515625,73.03125,49.179688,-1.820068,-2.428223,-0.290955,16.480469,ON,0.358459,6.885742
49990,2025-02-06 18:51:40,3.332031,5.300781,ON,OFF,52.9375,0,106.328125,108.5625,108.515625,73.03125,49.101563,-1.813965,-2.437012,-0.287964,16.449219,ON,0.358826,7.53125
49991,2025-02-06 18:51:50,3.334473,5.297852,ON,OFF,52.960938,0,106.53125,108.5625,108.515625,73.03125,49.09375,-1.811523,-2.468262,-0.282593,16.445313,ON,0.359009,6.643555
49992,2025-02-06 18:52:00,3.331055,5.300781,ON,OFF,52.9375,0,106.671875,108.65625,108.515625,72.890625,49.164063,-1.815674,-2.446289,-0.281372,16.46875,ON,0.359192,7.732422
49993,2025-02-06 18:52:10,3.335449,5.300781,ON,OFF,52.9375,0,106.625,108.671875,108.515625,72.9375,49.164063,-1.811768,-2.443848,-0.281982,16.449219,ON,0.359497,7.692383
49994,2025-02-06 18:52:20,3.337891,5.297852,ON,OFF,52.960938,0,106.8125,108.578125,108.515625,73.03125,49.15625,-1.8125,-2.430176,-0.286743,16.453125,ON,0.359741,7.732422
49995,2025-02-06 18:52:30,3.336426,5.300781,ON,OFF,52.929688,0,106.71875,108.65625,108.515625,72.859375,49.140625,-1.806152,-2.445313,-0.286743,16.496094,ON,0.359985,7.702148
49996,2025-02-06 18:52:40,3.335449,5.298828,ON,OFF,52.945313,0,106.890625,108.6875,108.515625,72.875,49.0625,-1.807861,-2.449707,-0.286743,16.449219,ON,0.360168,5.703125
49997,2025-02-06 18:52:50,3.336914,5.299805,ON,OFF,52.9375,0,107.078125,108.671875,108.515625,72.875,49.039063,-1.811768,-2.472656,-0.291565,16.460938,ON,0.360352,1.150879
49998,2025-02-06 18:53:00,3.336914,5.299805,ON,OFF,52.9375,0,107.140625,108.671875,108.515625,72.890625,49.0625,-1.808838,-2.480957,-0.284363,16.464844,ON,0.36084,7.492188
49999,2025-02-06 18:53:10,3.338379,5.299805,ON,OFF,52.945313,0,107.046875,108.671875,108.515625,72.859375,49.046875,-1.811523,-2.464355,-0.284973,16.464844,ON,0.360657,7.492188
50000,2025-02-06 18:53:20,3.338867,5.300781,ON,OFF,52.929688,0,107.03125,108.671875,108.515625,72.859375,49.054688,-1.804932,-2.440918,-0.283447,16.515625,ON,0.361084,1.335938
50001,2025-02-06 18:53:30,3.333496,5.298828,ON,OFF,52.9375,0,107.09375,108.71875,108.515625,72.75,48.9375,-1.812256,-2.447266,-0.286194,16.523438,ON,0.361389,2.547852
50002,2025-02-06 18:53:40,3.33252,5.300781,ON,OFF,52.929688,0,107.40625,108.75,108.515625,72.765625,48.992188,-1.818848,-2.435547,-0.295166,16.476563,ON,0.361755,7.792969
50003,2025-02-06 18:53:50,3.333984,5.297852,ON,OFF,52.953125,0,107.125,108.75,108.515625,72.75,49.039063,-1.816895,-2.462891,-0.291565,16.4375,ON,0.362122,7.802734
50004,2025-02-06 18:54:00,3.336914,5.299805,ON,OFF,52.929688,0,107.09375,108.75,108.515625,72.734375,49.125,-1.816162,-2.453613,-0.293091,16.484375,ON,0.36261,7.779297
50005,2025-02-06 18:54:10,3.337891,5.298828,ON,OFF,52.945313,0,107.203125,108.75,108.515625,72.71875,49.273438,-1.812744,-2.446777,-0.288574,16.4375,ON,0.362732,5.720703
50006,2025-02-06 18:54:20,3.332031,5.291992,ON,OFF,53.023438,0,106.859375,108.75,108.515625,72.703125,49.398438,-1.816895,-2.431152,-0.289185,16.460938,ON,0.362976,0.343994
50007,2025-02-06 18:54:30,3.339355,5.305664,ON,OFF,52.898438,0,106.421875,108.75,108.515625,72.703125,49.351563,-1.815186,-2.460938,-0.287354,16.492188,ON,0.36322,0.130981
50008,2025-02-06 18:54:40,3.334473,5.298828,ON,OFF,52.953125,0,106.484375,108.75,108.515625,72.6875,49.265625,-1.816406,-2.475098,-0.28949,16.453125,ON,0.363281,0.030998
50009,2025-02-06 18:54:50,3.337891,5.299805,ON,OFF,52.9375,0,106.40625,108.75,108.515625,72.671875,49.289063,-1.806152,-2.452148,-0.281372,16.472656,ON,0.363708,1.598877
50010,2025-02-06 18:55:00,3.339355,5.299805,ON,OFF,52.9375,0,106.671875,108.75,108.515625,72.65625,49.28125,-1.807861,-2.434082,-0.290955,16.441406,ON,0.363953,0.500977
50011,2025-02-06 18:55:10,3.335449,5.298828,ON,OFF,52.945313,0,106.609375,108.75,108.515625,72.640625,49.28125,-1.799805,-2.422363,-0.285583,16.5,ON,0.364502,0.450989
50012,2025-02-06 18:55:20,3.338379,5.300781,ON,OFF,52.921875,0,106.828125,108.75,108.515625,72.625,49.195313,-1.814697,-2.446777,-0.28949,16.511719,ON,0.364685,0.449951
50013,2025-02-06 18:55:30,3.338379,5.297852,ON,OFF,52.945313,0,106.5,108.75,108.515625,72.625,49.226563,-1.815186,-2.443359,-0.286743,16.46875,ON,0.364868,0.946899
50014,2025-02-06 18:55:40,3.336914,5.299805,ON,OFF,52.9375,0,106.625,108.75,108.515625,72.609375,49.21875,-1.820801,-2.470215,-0.285278,16.441406,ON,0.365112,5.671875
50015,2025-02-06 18:55:50,3.337891,5.298828,ON,OFF,52.953125,0,106.59375,108.75,108.515625,72.59375,49.148438,-1.811768,-2.445801,-0.287659,16.464844,ON,0.365234,7.561523
50016,2025-02-06 18:56:00,3.337891,5.298828,ON,OFF,52.953125,0,106.71875,108.75,108.515625,72.578125,49.179688,-1.810059,-2.451172,-0.29248,16.441406,ON,0.365601,5.553711
50017,2025-02-06 18:56:10,3.338379,5.299805,ON,OFF,52.945313,0,106.90625,108.75,108.515625,72.5625,49.21875,-1.814697,-2.479492,-0.289185,16.472656,ON,0.365906,4.357422
50018,2025-02-06 18:56:20,3.339355,5.298828,ON,OFF,52.953125,0,107.015625,108.75,108.515625,72.5625,49.320313,-1.813965,-2.451172,-0.289185,16.417969,ON,0.366028,4.426758
50019,2025-02-06 18:56:30,3.338379,5.298828,ON,OFF,52.960938,0,106.75,108.75,108.515625,72.546875,49.257813,-1.813721,-2.469238,-0.287964,16.429688,ON,0.366394,7.490234
50020,2025-02-06 18:56:40,3.338867,5.299805,ON,OFF,52.953125,0,107.171875,108.75,108.515625,72.53125,49.25,-1.811768,-2.460938,-0.288574,16.457031,ON,0.366638,7.490234
50021,2025-02-06 18:56:50,3.337891,5.289063,ON,OFF,53.070313,0,106.890625,108.75,108.515625,72.515625,49.28125,-1.812744,-2.440918,-0.290344,16.421875,ON,0.366943,7.481445
50022,2025-02-06 18:57:00,3.339844,5.304688,ON,OFF,52.914063,0,106.921875,108.75,108.515625,72.5,49.164063,-1.810791,-2.44043,-0.287048,16.4375,ON,0.367065,3.767578
50023,2025-02-06 18:57:10,3.338379,5.298828,ON,OFF,52.96875,0,107.078125,108.75,108.515625,72.5,49.179688,-1.810059,-2.463867,-0.284973,16.425781,ON,0.367188,0.471985
50024,2025-02-06 18:57:20,3.341797,5.299805,ON,OFF,52.960938,0,106.875,108.75,108.515625,72.484375,49.109375,-1.804199,-2.462402,-0.285278,16.425781,ON,0.367249,0.470947
50025,2025-02-06 18:57:30,3.338379,5.298828,ON,OFF,52.96875,0,106.671875,108.75,108.515625,72.484375,49.273438,-1.817383,-2.450195,-0.290344,16.417969,ON,0.367432,1.61792
50026,2025-02-06 18:57:40,3.330566,5.300781,ON,OFF,52.953125,0,106.859375,108.78125,108.515625,72.359375,49.242188,-1.808838,-2.448242,-0.284363,16.410156,ON,0.367737,0.520996
50027,2025-02-06 18:57:50,3.335449,5.299805,ON,OFF,52.960938,0,106.625,108.84375,108.515625,72.359375,49.257813,-1.814209,-2.46582,-0.283142,16.5,ON,0.367981,4.344727
50028,2025-02-06 18:58:00,3.337891,5.299805,ON,OFF,52.960938,0,106.78125,108.84375,108.515625,72.359375,49.304688,-1.808838,-2.45166,-0.288879,16.441406,ON,0.368286,3.08252
50029,2025-02-06 18:58:10,3.341309,5.299805,ON,OFF,52.960938,0,106.84375,108.859375,108.515625,72.34375,49.445313,-1.812256,-2.453125,-0.29425,16.445313,ON,0.368225,3.635742
50030,2025-02-06 18:58:20,3.339844,5.298828,ON,OFF,52.96875,0,106.921875,108.859375,108.515625,72.328125,49.476563,-1.819092,-2.473633,-0.293396,16.480469,ON,0.368469,4.072266
50031,2025-02-06 18:58:30,3.337891,5.299805,ON,OFF,52.960938,0,107.03125,108.859375,108.515625,72.3125,49.382813,-1.812744,-2.452637,-0.292786,16.441406,ON,0.368774,4.673828
50032,2025-02-06 18:58:40,3.336914,5.298828,ON,OFF,52.96875,0,106.984375,108.859375,108.515625,72.296875,49.382813,-1.817383,-2.467773,-0.28949,16.472656,ON,0.369019,7.410156
50033,2025-02-06 18:58:50,3.335938,5.290039,ON,OFF,53.078125,0,107.140625,108.859375,108.515625,72.296875,49.3125,-1.812744,-2.44043,-0.293396,16.5,ON,0.369202,7.410156
50034,2025-02-06 18:59:00,3.334961,5.301758,ON,OFF,52.953125,0,107.34375,108.859375,108.515625,72.265625,49.320313,-1.820068,-2.416992,-0.292175,16.46875,ON,0.369568,0.001
50035,2025-02-06 18:59:10,3.339844,5.300781,ON,OFF,52.960938,0,107.296875,108.859375,108.515625,72.265625,49.1875,-1.818115,-2.455566,-0.293091,16.472656,ON,0.36969,0.0
50036,2025-02-06 18:59:20,3.334473,5.299805,ON,OFF,52.960938,0,107.1875,108.859375,108.515625,72.25,49.242188,-1.810059,-2.449219,-0.286743,16.453125,ON,0.369873,0.550903
50037,2025-02-06 18:59:30,3.328613,5.298828,ON,OFF,52.976563,0,107.203125,108.859375,108.515625,72.234375,49.3125,-1.81543,-2.460449,-0.29248,16.472656,ON,0.370117,0.480957
50038,2025-02-06 18:59:40,3.331055,5.298828,ON,OFF,52.976563,0,107.0,108.859375,108.515625,72.21875,49.304688,-1.818115,-2.433105,-0.287964,16.46875,ON,0.370056,1.081787
50039,2025-02-06 18:59:50,3.335449,5.298828,ON,OFF,52.976563,0,107.25,108.859375,108.515625,72.21875,49.414063,-1.822998,-2.462402,-0.296082,16.476563,ON,0.36969,2.264648
50040,2025-02-06 19:00:00,3.336426,5.300781,ON,OFF,52.960938,0,107.0625,108.859375,108.515625,72.21875,49.351563,-1.817627,-2.449219,-0.291565,16.453125,ON,0.369507,6.818359
50041,2025-02-06 19:00:10,3.336426,5.298828,ON,OFF,52.976563,0,106.578125,108.859375,108.515625,72.203125,49.351563,-1.821289,-2.456543,-0.287354,16.492188,ON,0.369507,6.910156
50042,2025-02-06 19:00:20,3.335938,5.297852,ON,OFF,52.984375,0,106.65625,108.859375,108.515625,72.203125,49.351563,-1.819336,-2.478516,-0.290649,16.492188,ON,0.369629,6.880859
50043,2025-02-06 19:00:30,3.341309,5.298828,ON,OFF,52.984375,0,106.734375,108.859375,108.515625,72.1875,49.328125,-1.811768,-2.459473,-0.287659,16.476563,ON,0.369934,6.860352
50044,2025-02-06 19:00:40,3.339355,5.292969,ON,OFF,53.046875,0,107.1875,108.859375,108.515625,72.171875,49.28125,-1.8125,-2.42627,-0.290649,16.457031,ON,0.369812,0.576904
50045,2025-02-06 19:00:50,3.336426,5.303711,ON,OFF,52.953125,0,106.9375,108.796875,108.515625,72.265625,49.328125,-1.810791,-2.444824,-0.286194,16.457031,ON,0.370239,0.560913
50046,2025-02-06 19:01:00,3.333984,5.298828,ON,OFF,53.0,0,107.21875,108.765625,108.515625,72.21875,49.242188,-1.806396,-2.433594,-0.286194,16.433594,ON,0.370361,0.530884
50047,2025-02-06 19:01:10,3.335449,5.299805,ON,OFF,52.976563,0,107.234375,108.75,108.515625,72.203125,49.09375,-1.807861,-2.437012,-0.290955,16.472656,ON,0.370728,1.256836
50048,2025-02-06 19:01:20,3.334473,5.299805,ON,OFF,52.984375,0,106.828125,108.75,108.515625,72.203125,49.0625,-1.814209,-2.460938,-0.285278,16.445313,ON,0.370728,7.299805
50049,2025-02-06 19:01:30,3.336426,5.299805,ON,OFF,52.984375,0,106.65625,108.75,108.515625,72.1875,49.09375,-1.803467,-2.45166,-0.290344,16.421875,ON,0.370789,0.500977
50050,2025-02-06 19:01:40,3.338379,5.299805,ON,OFF,52.984375,0,106.828125,108.75,108.515625,72.171875,49.15625,-1.80957,-2.439941,-0.286194,16.441406,ON,0.371155,0.500977
50051,2025-02-06 19:01:50,3.330078,5.291016,ON,OFF,53.078125,0,106.90625,108.703125,108.515625,72.21875,49.132813,-1.821533,-2.462891,-0.292786,16.472656,ON,0.371582,5.046875
50052,2025-02-06 19:02:00,3.337891,5.302734,ON,OFF,52.960938,0,107.046875,108.6875,108.515625,72.203125,49.164063,-1.819336,-2.480469,-0.289795,16.445313,ON,0.37207,7.383789
50053,2025-02-06 19:02:10,3.343262,5.299805,ON,OFF,52.992188,0,107.03125,108.6875,108.515625,72.203125,49.148438,-1.818848,-2.484863,-0.289185,16.445313,ON,0.372375,0.181
50054,2025-02-06 19:02:20,3.336914,5.298828,ON,OFF,53.0,0,106.96875,108.6875,108.515625,72.171875,49.171875,-1.813477,-2.446289,-0.287964,16.421875,ON,0.372559,0.149994
50055,2025-02-06 19:02:30,3.333496,5.299805,ON,OFF,52.984375,0,106.828125,108.6875,108.515625,72.15625,49.28125,-1.815674,-2.443359,-0.287659,16.445313,ON,0.372559,3.315918
50056,2025-02-06 19:02:40,3.333496,5.298828,ON,OFF,52.992188,0,107.0,108.6875,108.515625,72.15625,49.242188,-1.807617,-2.443359,-0.285889,16.433594,ON,0.372559,4.443359
50057,2025-02-06 19:02:50,3.335938,5.298828,ON,OFF,52.992188,0,107.234375,108.703125,108.515625,72.078125,49.164063,-1.811035,-2.44873,-0.293091,16.457031,ON,0.372986,7.673828
50058,2025-02-06 19:03:00,3.338379,5.297852,ON,OFF,53.023438,0,106.984375,108.75,108.515625,72.09375,49.140625,-1.815186,-2.452637,-0.292175,16.472656,ON,0.372803,8.001953
50059,2025-02-06 19:03:10,3.337402,5.298828,ON,OFF,53.0,0,106.453125,108.75,108.515625,72.09375,49.25,-1.816895,-2.465332,-0.287964,16.445313,ON,0.372742,0.641968
50060,2025-02-06 19:03:20,3.334473,5.300781,ON,OFF,52.984375,0,106.375,108.75,108.515625,72.078125,49.234375,-1.820068,-2.499512,-0.288879,16.433594,ON,0.372681,0.620972
50061,2025-02-06 19:03:30,3.338379,5.300781,ON,OFF,52.984375,0,106.53125,108.75,108.515625,72.078125,49.320313,-1.810303,-2.454102,-0.285278,16.449219,ON,0.372742,5.167969
50062,2025-02-06 19:03:40,3.333984,5.299805,ON,OFF,52.984375,0,106.53125,108.75,108.515625,72.078125,49.273438,-1.810303,-2.436035,-0.281982,16.484375,ON,0.372559,4.045898
50063,2025-02-06 19:03:50,3.332031,5.299805,ON,OFF,52.984375,0,106.65625,108.75,108.515625,72.078125,49.234375,-1.817627,-2.479004,-0.281067,16.496094,ON,0.372498,3.925781
50064,2025-02-06 19:04:00,3.333496,5.299805,ON,OFF,52.992188,0,106.578125,108.75,108.515625,72.046875,49.125,-1.820068,-2.442383,-0.284058,16.429688,ON,0.373108,3.789551
50065,2025-02-06 19:04:10,3.339355,5.299805,ON,OFF,52.984375,0,106.9375,108.75,108.515625,72.03125,49.164063,-1.809814,-2.452148,-0.285583,16.472656,ON,0.373718,4.982422
50066,2025-02-06 19:04:20,3.339355,5.302734,ON,OFF,52.976563,0,106.671875,108.75,108.515625,72.03125,49.070313,-1.812744,-2.445801,-0.287964,16.480469,ON,0.373474,1.141846
50067,2025-02-06 19:04:30,3.336426,5.296875,ON,OFF,53.023438,0,106.515625,108.75,108.515625,72.03125,49.148438,-1.822754,-2.466797,-0.292175,16.5,ON,0.373291,1.297852
50068,2025-02-06 19:04:40,3.335449,5.302734,ON,OFF,52.96875,0,106.640625,108.75,108.515625,72.015625,49.132813,-1.817627,-2.481445,-0.288574,16.457031,ON,0.373718,4.575195
